area,organismo_origen,via_acceso,año,provincia,contexto,contexto1,circunstancia,alojamiento,violencia_fisica,violencia_psiquica,violencia_genero,violencia_salud,resumen_hecho,descripcion_institucion,establecimiento,
Centro de Denuncias,SECRETARIA DE DDHH,Telefónica,2013,Ciudad de Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,,,,Otras formas de maltrato psicológico,,,,Servicio Penitenciario Federal,COMPLEJO PENIT. FEDERAL DE LA CIUDAD DE BUENOS AIRES,
Centro de Denuncias,SECRETARIA DE DDHH,Telefónica,2012,Ciudad de Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,,,,,,"Denegación acceso atención médica, Traslado por asistencia médica: incumplimiento, dilaciones, etc.",,Servicio Penitenciario Federal,COMPLEJO PENIT. FEDERAL DE LA CIUDAD DE BUENOS AIRES,
Centro de Denuncias,SECRETARIA DE DDHH,Telefónica,2012,Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,,,,,,Denegación acceso atención médica,,Servicio Penitenciario Provincial,,
Centro de Denuncias,SECRETARIA DE DDHH,Telefónica,2013,Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,,,,Otras formas de maltrato psicológico,,,,Otras,Dirección Nacional de Migraciones,
Centro de Denuncias,SECRETARIA DE DDHH,Telefónica,2012,Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,,,"Golpes, Otras formas de maltrato físico",,,,,Servicio Penitenciario Federal,,
Centro de Denuncias,SECRETARIA DE DDHH,Telefónica,2012,Chubut,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,,,,Alejamiento de vínculos,,,,Servicio Penitenciario Federal,,
Centro de Denuncias,SECRETARIA DE DDHH,Telefónica,2012,Chaco,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,,,,,,Denegación acceso atención médica,,Servicio Penitenciario Federal,,
Centro de Denuncias,SECRETARIA DE DDHH,Telefónica,2013,Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,,,,Restricción injustificada derechos al trabajo y la educación,,,,Otras,,
Centro de Denuncias,SECRETARIA DE DDHH,Telefónica,2013,Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,,,,,,,,Otras,,
Centro de Denuncias,SECRETARIA DE DDHH,Telefónica,2012,La Pampa,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,,,,Otras formas de maltrato psicológico,,,,Servicio Penitenciario Federal,,
Centro de Denuncias,SECRETARIA DE DDHH,Telefónica,2012,Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,Traslados,,,Otras formas de maltrato psicológico,,,,Servicio Penitenciario Federal,,
Centro de Denuncias,SECRETARIA DE DDHH,Telefónica,2013,Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,,,,,,Falta de administración de medicación,,Servicio Penitenciario Federal,,
Centro de Denuncias,SECRETARIA DE DDHH,Telefónica,2012,Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,,,,,,Denegación acceso atención médica,,Servicio Penitenciario Federal,,
Centro de Denuncias,SECRETARIA DE DDHH,Telefónica,2012,Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,,,,Restricción injustificada derechos al trabajo y la educación,,,,Servicio Penitenciario Federal,,
Centro de Denuncias,SECRETARIA DE DDHH,Telefónica,2013,Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,,,,,,,,Otras,,
Centro de Denuncias,SECRETARIA DE DDHH,Telefónica,,Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,,,,,,,,,,
Centro de Denuncias,SECRETARIA DE DDHH,Telefónica,2013,Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,,,,Restricción injustificada derechos al trabajo y la educación,,,,,,
Centro de Denuncias,SECRETARIA DE DDHH,Telefónica,,Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,,,,Amenazas,,,,,,
Centro de Denuncias,SECRETARIA DE DDHH,Telefónica,2013,Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,,,,Otras formas de maltrato psicológico,,,,Servicio Penitenciario Federal,,
Centro de Denuncias,SECRETARIA DE DDHH,Telefónica,2013,Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,,,,,,"Denegación acceso atención médica, Denegación de acceso atención terapéutica",,Servicio Penitenciario Federal,COMPLEJO PENITENCIARIO FEDERAL I - EZEIZA,
Centro de Denuncias,SECRETARIA DE DDHH,Telefónica,,Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,Visitas,,,Otras formas de maltrato psicológico,Otras formas de violencia sexual y/o de género,,,Servicio Penitenciario Federal,,
Centro de Denuncias,SECRETARIA DE DDHH,Telefónica,,Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,Visitas,,Privación de la libertad / Secuestro,,,"Denegación acceso atención médica, Denegación de acceso atención terapéutica",,Servicio Penitenciario Federal,,
Centro de Denuncias,SECRETARIA DE DDHH,Telefónica,2013,Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,,Malas condiciones de alojamiento (higiene),Muerte,,,Denegación acceso atención médica,,Servicio Penitenciario Provincial,,
Centro de Denuncias,SECRETARIA DE DDHH,Telefónica,2013,Santa Fe,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,,,,Otras formas de maltrato psicológico,,,,Otras,,
Centro de Denuncias,SECRETARIA DE DDHH,Telefónica,2013,Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,,"Malas condiciones de alojamiento (higiene), Malas condiciones de alojamiento (infraestructura)",,,,,,Servicio Penitenciario Federal,,
Centro de Denuncias,SECRETARIA DE DDHH,Telefónica,2013,Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,Reclamo ante las autoridades,"Mala alimentación, Malas condiciones de alojamiento (higiene), Malas condiciones de alojamiento (infraestructura)",,Amenazas,,,,Servicio Penitenciario Provincial,,
Centro de Denuncias,SECRETARIA DE DDHH,Telefónica,,Ciudad de Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,Reclamo ante las autoridades,,,Ablandamiento,,Denegación acceso atención médica,,Servicio Penitenciario Federal,,
Centro de Denuncias,SECRETARIA DE DDHH,Telefónica,2013,Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,Requisa a familiares,,Otras formas de maltrato físico,Otras formas de maltrato psicológico,,,,Servicio Penitenciario Federal,COMPLEJO PENITENCIARIO FEDERAL I - EZEIZA,
Centro de Denuncias,SECRETARIA DE DDHH,Telefónica,2013,Formosa,Situaciones de Detención,Centros de Detención Previos al Juicio (Alcaidia),,Ninguno,Golpes,Amenazas,,,,Policia Provincial,,
Centro de Denuncias,SECRETARIA DE DDHH,Telefónica,2013,Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,,"Malas condiciones de alojamiento (higiene), Malas condiciones de alojamiento (infraestructura)",,,,,,Servicio Penitenciario Federal,COMPLEJO PENITENCIARIO FEDERAL I - EZEIZA,
Centro de Denuncias,SECRETARIA DE DDHH,Telefónica,2013,Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,,,,Otras formas de maltrato psicológico,,,,,,
Centro de Denuncias,SECRETARIA DE DDHH,Telefónica,2013,Chaco,Situaciones de Tránsito,Espacio Público,,,,,,,,Gendarmería Nacional,,
Centro de Denuncias,SECRETARIA DE DDHH,Telefónica,,,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,,,,,,,,,,
Centro de Denuncias,SECRETARIA DE DDHH,Telefónica,2013,Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,,"Mala alimentación, Malas condiciones de alojamiento (infraestructura)",,,,,,Servicio Penitenciario Provincial,UNIDAD 43 - GONZALEZ CATAN,
Centro de Denuncias,SECRETARIA DE DDHH,Telefónica,2013,Ciudad de Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,,,,,,"Denegación acceso atención médica, Falta de administración de medicación, Interrupción / Mala administración de medicación en tratamientos",,Servicio Penitenciario Federal,COMPLEJO PENIT. FEDERAL DE LA CIUDAD DE BUENOS AIRES,
Centro de Denuncias,SECRETARIA DE DDHH,Telefónica,2013,Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,,,,,,Denegación acceso atención médica,,Servicio Penitenciario Provincial,UNIDAD 35 - MAGDALENA,
Centro de Denuncias,SECRETARIA DE DDHH,Telefónica,2013,Formosa,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,,,,,,,,Servicio Penitenciario Federal,U.10 CARCEL DE FORMOSA,
Centro de Denuncias,SECRETARIA DE DDHH,Telefónica,2013,Formosa,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,,,,Otras formas de maltrato psicológico,,,,Servicio Penitenciario Federal,U.10 CARCEL DE FORMOSA,
Centro de Denuncias,SECRETARIA DE DDHH,Telefónica,2013,Ciudad de Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,,,,,,,,,,
Centro de Denuncias,SECRETARIA DE DDHH,Telefónica,2013,Buenos Aires,Situaciones de Detención,Comisaría,,,,Otras formas de maltrato psicológico,,,,Policia Provincial,Comisaria N° 4 de Longchamps,
Centro de Denuncias,SECRETARIA DE DDHH,Telefónica,,,,,,,,,,,,,,
Centro de Denuncias,SECRETARIA DE DDHH,Telefónica,2013,Chaco,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,,,Heridas penetrantes,,,,,,,
Centro de Denuncias,SECRETARIA DE DDHH,Telefónica,2013,Santiago del Estero,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,,,Otras formas de maltrato físico,,,,,Servicio Penitenciario Federal,,
Centro de Denuncias,SECRETARIA DE DDHH,Telefónica,2013,Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,,,,Otras formas de maltrato psicológico,,,,Policia Provincial,Policia Bonaerense,
Centro de Denuncias,SECRETARIA DE DDHH,Telefónica,,Buenos Aires,Situaciones de Detención,Comisaría,,,,Otras formas de maltrato psicológico,,,,Policia Provincial,Policia Bonaerense,
Centro de Denuncias,SECRETARIA DE DDHH,Telefónica,2013,Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,,,Otras formas de maltrato físico,Otras formas de maltrato psicológico,,,,Servicio Penitenciario Federal,SPF - U.19 COLONIA PENAL DE EZEIZA,
Centro de Denuncias,SECRETARIA DE DDHH,Telefónica,2013,Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,,,,Otras formas de maltrato psicológico,,,,Servicio Penitenciario Federal,,
Centro de Denuncias,SECRETARIA DE DDHH,Telefónica,2013,Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,,,,Otras formas de maltrato psicológico,,,,Servicio Penitenciario Federal,SPF - COMPLEJO PENITENCIARIO FEDERAL II - MARCOS PAZ,
Centro de Denuncias,SECRETARIA DE DDHH,Telefónica,2013,Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,,,,"Restricción injustificada derechos al trabajo y la educación, Otras formas de maltrato psicológico",,,,Servicio Penitenciario Federal,,
Centro de Denuncias,SECRETARIA DE DDHH,Telefónica,2013,Salta,Situaciones de Detención,Lugar No Identificado,,,,Otras formas de maltrato psicológico,,,,Servicio Penitenciario Federal,,
Centro de Denuncias,SECRETARIA DE DDHH,Telefónica,2013,Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,,,Muerte,,,,,Servicio Penitenciario Federal,,
Centro de Denuncias,SECRETARIA DE DDHH,Telefónica,2013,Ciudad de Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,,,,,,"Denegación acceso atención médica, Interrupción / Mala administración de medicación en tratamientos, Traslado por asistencia médica: incumplimiento, dilaciones, etc.",,Servicio Penitenciario Federal,COMPLEJO PENIT. FEDERAL DE LA CIUDAD DE BUENOS AIRES,
Centro de Denuncias,SECRETARIA DE DDHH,Telefónica,2013,Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,,,,Otras formas de maltrato psicológico,,,,Servicio Penitenciario Federal,COMPLEJO PENITENCIARIO FEDERAL I - EZEIZA,
Centro de Denuncias,SECRETARIA DE DDHH,Telefónica,2013,Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,,,,Otras formas de maltrato psicológico,,,,Servicio Penitenciario Provincial,UNIDAD 16 - JUNIN,
Centro de Denuncias,SECRETARIA DE DDHH,Telefónica,2013,Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,,Segregación / Confinamiento,"Golpes, Heridas penetrantes",,,Denegación acceso atención médica,,Servicio Penitenciario Provincial,UNIDAD 16 - JUNIN,
Centro de Denuncias,SECRETARIA DE DDHH,Telefónica,2012,Chaco,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,,,,Otras formas de maltrato psicológico,,,,Servicio Penitenciario Federal,,
Centro de Denuncias,SECRETARIA DE DDHH,Telefónica,2012,Chaco,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,,,,Otras formas de maltrato psicológico,,,,Servicio Penitenciario Federal,,
Centro de Denuncias,SECRETARIA DE DDHH,Telefónica,2013,Chaco,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,,,,,,Denegación acceso atención médica,,Servicio Penitenciario Federal,,
Centro de Denuncias,SECRETARIA DE DDHH,Telefónica,2013,Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario PROVINCIAL,,Malas condiciones de alojamiento (higiene),,Alejamiento de vínculos,,,,Servicio Penitenciario Federal,UNIDAD 2 - SIERRA CHICA,
Centro de Denuncias,SECRETARIA DE DDHH,Telefónica,2013,Chaco,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,,,,,,"Denegación acceso atención médica, Falta de administración de medicación, Interrupción / Mala administración de medicación en tratamientos",,Servicio Penitenciario Federal,Unidad 7,
Centro de Denuncias,SECRETARIA DE DDHH,Telefónica,2013,Buenos Aires,Situaciones de Detención,Domicilio Particular,,,,Otras formas de maltrato psicológico,,,,Otras,,
Centro de Denuncias,SECRETARIA DE DDHH,Telefónica,2013,Ciudad de Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,,,,Otras formas de maltrato psicológico,,,,Servicio Penitenciario Federal,,
Centro de Denuncias,SECRETARIA DE DDHH,Telefónica,2009,Ciudad de Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,,Segregación / Confinamiento,,,,,,Servicio Penitenciario Federal,,
Centro de Denuncias,SECRETARIA DE DDHH,Telefónica,2014,Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,,,,,,Denegación acceso atención médica,,Servicio Penitenciario Federal,,
Centro de Denuncias,SECRETARIA DE DDHH,Telefónica,2013,Neuquen,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,,,,Otras formas de maltrato psicológico,,,,,,
Centro de Denuncias,SECRETARIA DE DDHH,Telefónica,,Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,,,Golpes,Ablandamiento,,,,Servicio Penitenciario Federal,,
Centro de Denuncias,SECRETARIA DE DDHH,Telefónica,2013,Buenos Aires,Situaciones de Tránsito,Móviles y medios de transporte de Fuerzas de Seguridad,Traslados,,Golpes,,,,,Servicio Penitenciario Federal,UNIDAD 7 - AZUL,
Centro de Denuncias,SECRETARIA DE DDHH,Telefónica,2013,Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,Visitas,,,Otras formas de maltrato psicológico,,,,,,
Centro de Denuncias,SECRETARIA DE DDHH,Telefónica,2013,Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,,,,,,"Denegación acceso atención médica, Traslado por asistencia médica: incumplimiento, dilaciones, etc.",,Servicio Penitenciario Federal,,
Centro de Denuncias,SECRETARIA DE DDHH,Telefónica,2012,Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,,,,Restricción injustificada derechos al trabajo y la educación,,,,Servicio Penitenciario Federal,,
Centro de Denuncias,SECRETARIA DE DDHH,Telefónica,2012,Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,,,"Muerte, Quemaduras",Amenazas,,,,Servicio Penitenciario Federal,,
Centro de Denuncias,SECRETARIA DE DDHH,Telefónica,2013,Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,,,,Restricción injustificada de contacto,,,,Servicio Penitenciario Federal,,
Centro de Denuncias,SECRETARIA DE DDHH,Telefónica,2013,Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,,,,Otras formas de maltrato psicológico,,,,Otras,,
Centro de Denuncias,SECRETARIA DE DDHH,Telefónica,2013,Chubut,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,,,Golpes,,,,,Servicio Penitenciario Federal,,
Centro de Denuncias,SECRETARIA DE DDHH,Telefónica,2013,Ciudad de Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,,,,Ninguno,,,,Otras,,
Centro de Denuncias,SECRETARIA DE DDHH,Telefónica,2013,Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,Reclamo ante las autoridades,Malas condiciones de alojamiento (infraestructura),Golpes,,,,,Servicio Penitenciario Federal,,
Centro de Denuncias,SECRETARIA DE DDHH,Telefónica,2013,Ciudad de Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,,,Golpes,,,Denegación acceso atención médica,,Servicio Penitenciario Federal,,
Centro de Denuncias,SECRETARIA DE DDHH,Telefónica,2013,Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,,,,Restricción injustificada de contacto,,,,Servicio Penitenciario Federal,,
Centro de Denuncias,SECRETARIA DE DDHH,Telefónica,2013,Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,,,,Otras formas de maltrato psicológico,,Denegación acceso atención médica,,Servicio Penitenciario Federal,,
Centro de Denuncias,SECRETARIA DE DDHH,Telefónica,2013,Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,,,,Otras formas de maltrato psicológico,,"Traslado por asistencia médica: incumplimiento, dilaciones, etc.",,Otras,,
Centro de Denuncias,SECRETARIA DE DDHH,Telefónica,2014,Buenos Aires,Situaciones de Detención,Penal / Complejo Penitenciario FEDERAL,,"Mala alimentación, Malas condiciones de alojamiento (higiene), Malas condiciones de alojamiento (infraestructura)",,,,,,Otras,,
